date,region,phenomena,county,pm10_quality,air_pressure,temperature,humidity
8/30/2023,Moldova,"['Furtună', 'Grindină', 'Fulger', 'Rafale puternice de vânt', 'Inundație', 'Instabilitate atmosferică', 'Instabilitate atmosferică', 'Furtună', 'Grindină', 'Vijelie']",IS,26.13,999.8,21.46,79
8/31/2023,Moldova,['Furtună'],IS,14.7175,1002.55,21.455,78.5
9/3/2023,Moldova,"['Averse abundente', 'Fenomene electrice', 'Vijelie', 'Grindină']",IS,11.83333333,1011.9,19.54,74
9/4/2023,Moldova,"['Inundație', 'Grindină', 'Vijelie']",IS,12.01333333,1011.65,17.46,85
9/5/2023,Moldova,['Vant puternic'],IS,12.92,1015.65,19.1,65
9/7/2023,Moldova,['Caniculă'],IS,28.305,1016.7,18.66,65
9/14/2023,Moldova,"['Ploaie', 'Fulger', 'Grindină', 'Furtună']",IS,55.66,1006.7,23.065,62
9/15/2023,Moldova,"['Ploi', 'Furtună', 'Trăsnet', 'Furtună', 'Grindină']",IS,21.645,1011.45,19.375,84
9/16/2023,Moldova,"['Ploi', 'Vreme schimbătoare']",IS,25.8575,1016.5,18.68,74
9/17/2023,Moldova,['Soare'],IS,29.21,1015.95,19.52,62
9/18/2023,Moldova,"['Furtună', 'Grindină']",IS,27.11,1014.35,18.77,57
9/19/2023,Moldova,"['Ploi', 'Vânt intensificat']",IS,22.4,1009.5,19.19,61
9/20/2023,Moldova,['Averse'],IS,39.855,1009.6,17.97,79
9/21/2023,Moldova,"['Furtună', 'Fulger', 'Trăsnet', 'Averse']",IS,34.3725,1009.3,18.93,75
9/22/2023,Moldova,['Averse'],IS,27.625,1007.35,21.31,66
9/23/2023,Moldova,"['Caniculă', 'Ceață']",IS,24.6375,1008.5,22.48,71
9/24/2023,Moldova,"['Ceață', 'Soare', 'Averse sporadice', 'Vânt plăcut', 'Inundație', 'Avalanșă']",IS,26.5375,1011.15,21.58,75
9/26/2023,Moldova,['Vânt puternic'],IS,57.8775,1018.05,18.34,59
9/30/2023,Moldova,['Ploaie'],IS,47.04,1012.3,16.56,57
10/1/2023,Moldova,['Brumă'],IS,30.37666667,1012.6,15.69,62
10/2/2023,Moldova,"['Furtună', 'Fulger', 'Ploaie', 'Ploaie']",IS,24.39666667,1015.95,14.82,60
10/4/2023,Moldova,['Ploaie'],IS,50.18,1013.9,16.02,63
10/5/2023,Moldova,"['Furtună', 'Ploaie', 'Fulger']",IS,27.0825,1016.6,16.135,57
10/6/2023,Moldova,['Ploaie'],IS,55.8425,1015.6,13.28,61
10/8/2023,Moldova,"['Ploi', 'Vant puternic']",IS,10.99,1005.9,12.39,73
10/9/2023,Moldova,"['Ploaie', 'Vânt puternic']",IS,13.16,1014.85,6.905,56
10/13/2023,Moldova,"['Ploaie', 'Fulger']",IS,61.0025,1011.95,13.05,76
10/14/2023,Moldova,"['Caniculă', 'Furtună', 'Ploaie']",IS,37.225,1007.75,16.18,69
10/15/2023,Moldova,"['Ploaie', 'Vant puternic', 'Vânt puternic']",IS,14.445,1001.7,14.685,78
10/16/2023,Moldova,"['Ploaie', 'Lapoviță']",IS,6.2925,1008.95,7.67,76
10/17/2023,Moldova,"['Temperaturi sub normale', 'Innorari']",IS,25.225,1015.8,5.35,77
10/19/2023,Moldova,"['Ploi', 'Racoare']",IS,32.36666667,1003.95,8.83,73
10/20/2023,Moldova,"['Ploaie', 'Vreme schimbătoare', 'Vant insistent', 'Temperaturi ridicate']",IS,41.18,995.55,16.61,61
10/21/2023,Moldova,"['Ploaie', 'Înnorări persistente', 'Averse']",IS,57.36666667,999.15,20.03,62
10/22/2023,Moldova,"['Ploaie', 'Averse']",IS,46.86,1002.85,17.51,63
10/24/2023,Moldova,['Ploi'],IS,57,1007.95,12.95,73
10/25/2023,Moldova,"['Ploaie', 'Furtună']",IS,25.3,995.85,16.55,73
10/26/2023,Moldova,['Ploi'],IS,24.21333333,994.4,13.86,80
10/27/2023,Moldova,"['Ploi', 'Furtună', 'Descărcări electrice']",IS,20.47333333,990.7,15.77,73
10/28/2023,Moldova,['Ploaie'],IS,25.48,995,15.92,49
10/29/2023,Moldova,"['Vreme insorită', 'Temperaturi peste limitele normale']",IS,32.06666667,1007.35,12.255,61
10/31/2023,Moldova,"['Ploaie', 'Descărcări electrice']",IS,34.96,1003.05,16.43,63
11/1/2023,Moldova,"['Ploi', 'Vant puternic']",IS,13.22666667,1003.05,12.545,88
11/2/2023,Moldova,"['Ploaie', 'Ceată']",IS,15.46,1004.95,8.865,85
11/3/2023,Moldova,['Vânt puternic'],IS,12.68,997.1,13.91,76
11/4/2023,Moldova,"['Vijelie', 'Averse moderate', 'Descărcări electrice', 'Grindină']",IS,17.75333333,989.95,14.88,93
11/6/2023,Moldova,"['Vreme însorită', 'Vânt puternic', 'Vijelie']",IS,8.21,999.2,14.18,54
11/7/2023,Moldova,['Ploaie'],IS,26.895,1011.15,10.41,66
11/8/2023,Moldova,['Ploaie'],IS,22.01,1005.15,10.53,85
11/9/2023,Moldova,['Ninga'],IS,25.81,1011.9,8.3,78
11/10/2023,Moldova,"['Vant intens', 'Ploi']",IS,11.14,1008.6,9.735,71
11/11/2023,Moldova,"['Ploaie', 'Vânt puternic']",IS,17.57,994.15,11.755,82
11/13/2023,Moldova,"['Ploaie', 'Ninsoare', 'Ploaie']",IS,34.6,1007.65,5.645,76
11/14/2023,Moldova,['Ploaie'],IS,41.85,1001.5,6.815,79
11/17/2023,Moldova,"['Ploi', 'Ninsori', 'Ninsoare', 'Lapoviță', 'Viscol']",IS,22.46,1006.3,3.325,78
11/18/2023,Moldova,"['Ninsori', 'Vant puternic', 'Ninsori', 'Viscol', 'Intensificari ale vantului', 'Precipitatii mixte si abundente', 'Inundație', 'Avalanșă']",IS,6.88,1005.7,2.125,94
11/19/2023,Moldova,['Vant puternic'],IS,7.25,1009.1,-0.125,70
11/20/2023,Moldova,"['Ploaie', 'Înnorări', 'Ploaie ușoară', 'Vânt puternic']",IS,7.43,1004.1,1.43,82
11/21/2023,Moldova,"['Ploaie', 'Vânt activ']",IS,38.59,1004.3,6.1,85
11/22/2023,Moldova,"['Ploi trecătoare', 'Innorări', 'Lapoviță']",IS,33.7,1011.3,4.09,90
11/23/2023,Moldova,"['Furtună', 'Fulger', 'Viscol', 'Viscol']",IS,24.82,1010.1,2.29,75
11/24/2023,Moldova,"['Ninsoare', 'Vant puternic', 'Viscol', 'Vant puternic', 'Inundație', 'Avalanșă', 'Viscol', 'Ninsori']",IS,33.87,990.35,8.76,58
11/25/2023,Moldova,"['Ploi', 'Lapovita', 'Ninsori', 'Viscol', 'Polei']",IS,26.63,989.95,3.82,81
11/26/2023,Moldova,"['Viscol', 'Precipitații']",IS,9.78,989.35,1.26,77
11/27/2023,Moldova,"['Ninsoare', 'Polei', 'Ninsori', 'Lapoviță', 'Viscol']",IS,22.64,998.65,1.31,53
11/28/2023,Moldova,"['Ploi', 'Lapoviță', 'Polei']",IS,17.39,993.3,1.58,74
11/29/2023,Moldova,"['Vreme frumoasă', 'Soare', 'Câțiva nori', 'Vânt insistent']",IS,19.93,994.8,2.34,78
11/30/2023,Moldova,"['Ploi', 'Lapoviță', 'Ninsoare', 'Vant puternic']",IS,28.26,1006.3,0.7,71
12/1/2023,Moldova,"['Furtună', 'Fulger', 'Ninsori']",IS,26.63,996.1,5.85,75
12/2/2023,Moldova,"['Inundație', 'Avalanșă', 'Ger', 'Ninsoare']",IS,42.03,994.8,4.24,95
12/4/2023,Moldova,['Ger'],IS,46.55,1018.55,-1.8,80
12/5/2023,Moldova,"['Cer acoperit', 'Ploi']",IS,,1013.3,1.44,82
12/6/2023,Moldova,"['Lapoviță', 'Ninsoare', 'Zapada', 'Ploaie', 'Polei']",IS,19.02,1011.2,3.01,86
12/7/2023,Moldova,"['Ninsori', 'Zăpadă', 'Polei']",IS,20.47,1013.35,-0.11,80
12/8/2023,Moldova,"['Lapoviță', 'Polei']",IS,21.74,1013.9,-1.12,87
12/9/2023,Moldova,"['Cer acoperit', 'Ceata', 'Precipitatii slabe', 'Polei']",IS,20.83,1014.15,-1.48,85
12/10/2023,Moldova,"['Burniță', 'Ceată', 'Polei']",IS,11.59,1010,-1.7,92
12/11/2023,Moldova,"['Burnită', 'Polei', 'Ninsoare']",IS,29.35,1007.55,0.61,90
12/12/2023,Moldova,"['Înnorări', 'Ploi slabe']",IS,27.72,1004.3,0.65,94
12/13/2023,Moldova,"['Ceață', 'Burniță', 'Polei', 'Ploi', 'Lapoviță']",IS,14.85,1001.85,1.66,98
12/14/2023,Moldova,"['Ploaie', 'Vânt insistent']",IS,13.4,997.7,5.75,92
12/15/2023,Moldova,"['Fulger', 'Ploaie', 'Vant puternic']",IS,11.41,1016.65,3.81,81
12/16/2023,Moldova,"['Ceata', 'Temperaturi negative']",IS,18.66,1027.45,2.53,78
12/17/2023,Moldova,"['Burnită', 'Ploaie']",IS,16.12,1025.45,4.84,74
12/18/2023,Moldova,"['Vânt puternic', 'Vânt puternic', 'Ploaie', 'Lapoviță', 'Ninsoare']",IS,67.57,1019.3,7.7,70
12/20/2023,Moldova,['Ceață'],IS,,1002.6,3.15,90
12/21/2023,Moldova,['Ninsori slabe viscolite'],IS,,997.1,4.3,78
12/22/2023,Moldova,['Ninsori viscolite'],IS,,982.65,4.96,71
12/23/2023,Moldova,"['Ploaie', 'Ninsoare']",IS,,987.05,1.05,80
12/24/2023,Moldova,"['Lapoviță', 'Ploaie', 'Polei', 'Vijelie']",IS,,997.55,2.7,59
12/25/2023,Moldova,['Caniculă'],IS,,996.75,8.62,67
12/26/2023,Moldova,['Fulger'],IS,,1003.1,9.75,74
12/27/2023,Moldova,['Ceata'],IS,,1011.55,6.83,74
12/28/2023,Moldova,['Ceață'],IS,,1015.65,2.41,83
12/29/2023,Moldova,['Vreme frumoasă'],IS,76.08,1010,2.29,90
12/30/2023,Moldova,['Ceață'],IS,81.52,1008.65,3.32,89
12/31/2023,Moldova,['Ceata'],IS,51.99,1010.45,4.07,85
1/2/2024,Moldova,"['Innorari', 'Soare', 'Ceata dimineata']",IS,34.43,1002.6,6.04,64
1/3/2024,Moldova,"['Ploaie', 'Ninsoare']",IS,37.68,995.5,5.96,68
1/4/2024,Moldova,"['Vreme schimbatoare', 'Ploi']",IS,30.43,992.5,7.95,72
1/5/2024,Moldova,"['Căldură', 'Ceață']",IS,31.88,1002.5,5.22,76
1/6/2024,Moldova,"['Furtună', 'Inundație']",IS,28.98,1003.15,4.58,86
1/7/2024,Moldova,"['Ninsori', 'Lapoviță', 'Polei', 'Ninsori moderate cantitativ', 'Viscol']",IS,21.37,999.25,2.47,98
1/8/2024,Moldova,"['Ninsori', 'Viscol', 'Ger', 'Ger', 'Viscol', 'Polei', 'Ninsori', 'Viscol']",IS,16.12,1009.15,-6.62,95
1/9/2024,Moldova,"['Ger', 'Viscol', 'Fulgi de zapadă', 'Viscol']",IS,24.27,1026.1,-10.87,88
1/10/2024,Moldova,['Ger'],IS,71.2,1023.95,-11.49,87
1/12/2024,Moldova,"['Frig', 'Ninsori slabe', 'Ger']",IS,15.58,1012.4,-3.84,69
1/13/2024,Moldova,"['Ninsori', 'Viscol', 'Ger']",IS,22.46,1008.25,-3.11,72
1/14/2024,Moldova,"['Ninsoare', 'Viscol', 'Ger']",IS,36.23,1000.6,-4.2,78
1/15/2024,Moldova,['Ninsori'],IS,33.7,994.55,-2.13,76
1/16/2024,Moldova,"['Ger', 'Ninsoare']",IS,24.82,998.35,1.59,72
1/17/2024,Moldova,['Ger'],IS,23.37,1006.35,-0.5,67
1/18/2024,Moldova,"['Ploaie', 'Inundație']",IS,20.47,992.2,4.42,82
1/19/2024,Moldova,"['Ninsori', 'Zapada', 'Ninsoare']",IS,13.04,998.25,2.28,95
1/21/2024,Moldova,"['Fulgi de zapada', 'Ceata']",IS,27.35,1024.8,-1.88,78
1/22/2024,Moldova,['Ceata'],IS,23.73,1026.45,-2.23,78
1/23/2024,Moldova,"['Ninsori', 'Vânt puternic']",IS,23.73,1017.1,-0.39,71
1/24/2024,Moldova,"['Innorări', 'Lapoviță', 'Polei', 'Viscol']",IS,41.85,1015.1,2.12,77
1/25/2024,Moldova,"['Ploaie', 'Intensificari ale vantului']",IS,13.22,1003.6,5.6,72
1/26/2024,Moldova,"['Ninsori', 'Lapoviță']",IS,4.89,1009.15,3.44,72
1/27/2024,Moldova,"['Ninsoare', 'Lapoviță']",IS,20.1,1012.1,0.49,87
1/28/2024,Moldova,"['Ninsori', 'Lapoviță', 'Ninsoare', 'Scădere temperaturi']",IS,11.41,1024.1,0.83,91
1/29/2024,Moldova,"['Fulger', 'Lapoviță', 'Ger']",IS,23.91,1032.8,-1.81,83
1/30/2024,Moldova,['Ger'],IS,42.93,1032.05,-1.68,79
1/31/2024,Moldova,['Ger'],IS,58.51,1025.4,-0.25,83
2/1/2024,Moldova,"['Ploaie', 'Lapoviță']",IS,66.12,1015.8,-1.69,89
2/2/2024,Moldova,"['Vreme schimbatoare', 'Vant activ', 'Posibila ninsoare']",IS,28.98,1014.5,2.86,77
2/3/2024,Moldova,['Ceata'],IS,20.29,1008.05,4.49,69
2/4/2024,Moldova,"['Ceață', 'Ploaie']",IS,12.14,1004.1,7.72,71
2/5/2024,Moldova,"['Vânt puternic', 'Ploaie', 'Vânt puternic']",IS,9.06,998.65,8.29,82
2/6/2024,Moldova,['Vant puternic'],IS,47.1,1000.4,10.24,71
2/7/2024,Moldova,['Vant puternic'],IS,45.47,996.65,7.81,71
2/8/2024,Moldova,['Ploaie'],IS,23.73,998.15,5.9,76
2/9/2024,Moldova,"['Vreme frumoasă', 'Vreme caldă']",IS,35.87,995.2,9.46,72
2/10/2024,Moldova,"['Vreme de primavara', 'Innouri', 'Posibila ploaie', 'Temperaturi ridicate', 'Innouri', 'Posibila ploaie']",IS,35.68,996,10.73,81
2/11/2024,Moldova,"['Vreme frumoasă', 'Înseninări', 'Vânt liniștit']",IS,47.82,995.1,10.81,74
2/12/2024,Moldova,"['Furtună', 'Ploi locale', 'Inundație', 'Avalanșă']",IS,31.16,993.85,12.71,74
2/13/2024,Moldova,"['Ploaie', 'Ninsori', 'Vânt puternic', 'Ploi', 'Lapoviță', 'Ninsoare', 'Vânt puternic']",IS,12.68,997.85,9.03,85
2/14/2024,Moldova,"['Inundație', 'Avalanșă', 'Ploaie', 'Ninsori']",IS,4.89,1009.85,5.12,84
2/15/2024,Moldova,['Ger'],IS,14.13,1016.1,4.77,80
2/17/2024,Moldova,['Ploi'],IS,19.02,1019.5,4.61,88
2/18/2024,Moldova,['Ploaie'],IS,11.59,1021.3,5.32,81
2/19/2024,Moldova,"['Cer acoperit', 'Ploaie slabă', 'Lapoviță', 'Ninsoare', 'Polei']",IS,9.6,1020.2,2.85,66
2/20/2024,Moldova,"['Ceață', 'Soare', 'Innorări', 'Ploi slabe']",IS,33.15,1015.75,3.81,72
2/21/2024,Moldova,['Ploaie'],IS,57.79,1014.5,4.79,84
2/22/2024,Moldova,['Ceață'],IS,35.87,1008.4,7.08,75
2/23/2024,Moldova,['Caniculă'],IS,30.61,1003.35,11.04,60
2/24/2024,Moldova,"['Vreme frumoasă', 'Ploaie']",IS,32.43,1005.9,11.79,72
2/25/2024,Moldova,['Ploaie'],IS,27.9,1008.7,10.73,87
2/26/2024,Moldova,['Ploaie'],IS,22.46,1007.85,11.56,68
2/28/2024,Moldova,"['Burniță', 'Ceata']",IS,38.59,1015.3,7.38,74
2/29/2024,Moldova,"['Ceata', 'Furtună', 'Fulger', 'Ploaie']",IS,36.05,1016.1,6.74,85
3/1/2024,Moldova,"['Ploi pe suprafete restranse', 'Ploi izolate']",IS,23.73,1012.25,9.02,75
3/2/2024,Moldova,['Ploaie'],IS,43.66,1009.5,8.06,67
3/3/2024,Moldova,['Ploaie'],IS,36.59,1007.45,8.27,64
3/4/2024,Moldova,['Ploaie'],IS,44.38,1007.2,8.36,64
3/6/2024,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare', 'Ploi moderate', 'Ninsori']",IS,58.87,1010.35,6.76,69
3/7/2024,Moldova,"['Ploi', 'Lapoviță', 'Caniculă', 'Incendii', 'Secetă']",IS,34.78,1014.9,4.75,61
3/8/2024,Moldova,['Innorat'],IS,32.61,1015.15,3.07,61
3/9/2024,Moldova,['Vreme frumoasă'],IS,57.25,1012.4,3.24,59
3/10/2024,Moldova,"['Ploaie', 'Ceată', 'Furtună']",IS,60.69,1009.4,7.33,54
3/11/2024,Moldova,"['Ploaie', 'Vânt puternic']",IS,15.58,1012.35,7.18,78
3/12/2024,Moldova,['Ploaie'],IS,12.86,1006.8,7.22,90
3/13/2024,Moldova,"['Ceata', 'Ploi', 'Ninsori', 'Precipitații']",IS,6.34,1004.3,5.11,99
3/14/2024,Moldova,"['Ploaie', 'Lapoviță']",IS,24.27,1009.25,3.84,91
3/15/2024,Moldova,['Ploaie'],IS,45.83,1011.3,5.57,84
3/16/2024,Moldova,"['Soare', 'Vreme bună', 'Innorări trecătoare']",IS,32.43,1012,9.06,77
3/17/2024,Moldova,"['Soare', 'Vreme bună', 'Vânt plăcut']",IS,15.4,1009.7,9.43,79
3/18/2024,Moldova,"['Lapoviță', 'Viscol']",IS,16.3,1007.9,6.1,79
3/19/2024,Moldova,"['Ploi locale', 'Vânt insistent', 'Ninsoare', 'Ploaie']",IS,11.41,1008.2,4.32,76
3/20/2024,Moldova,"['Ploi', 'Ninsoare', 'Fulger']",IS,10.51,1011.65,5.02,81
3/21/2024,Moldova,"['Înnorat', 'Ploi', 'Lapoviță', 'Vânt insistent']",IS,12.32,1011.85,5.27,94
3/22/2024,Moldova,['Incalzire'],IS,26.45,1011.3,8.36,82
3/23/2024,Moldova,['Ploi'],IS,23.91,1003.5,11.85,65
3/24/2024,Moldova,"['Ploi', 'Vânt', 'Averse', 'Ninsori', 'Vânt puternic', 'Ploaie']",IS,16.12,996.3,9.39,79
3/25/2024,Moldova,"['Ploi', 'Vânt puternic']",IS,16.84,995.95,7.35,76
3/26/2024,Moldova,['Ploaie'],IS,38.22,1003.35,8.63,62
3/28/2024,Moldova,"['Ploi', 'Furtună', 'Vânt puternic']",IS,31.7,997.55,13.42,63
3/29/2024,Moldova,"['Vreme frumoasă', 'Ploaie']",IS,43.12,1003.15,15.86,48
3/31/2024,Moldova,"['Caniculă', 'Caniculă']",IS,36.05,1004.95,19.83,57
4/1/2024,Moldova,"['Ploaie', 'Vijelie']",IS,,1002.1,19.8,58
4/2/2024,Moldova,['Vânt puternic'],IS,,994.65,17.98,52
4/3/2024,Moldova,"['Ploi', 'Vânt']",IS,,1002.95,14.51,45
4/5/2024,Moldova,"['Ploaie', 'Fulger']",IS,,1010.6,14.73,63
8/15/2023,Transilvania,['Averse'],CJ,13.96,982.3,22.37333333,65.33333333
8/16/2023,Transilvania,"['Grindină', 'Furtună', 'Ploaie', 'Vijelie', 'Grindină']",CJ,22.3,981.4666667,21.31333333,82.33333333
8/17/2023,Transilvania,"['Averse', 'Grindină', 'Fulger']",CJ,19.94,979.8,24.2,72
8/18/2023,Transilvania,"['Fulger', 'Grindină']",CJ,20.31,979.3666667,25.41666667,65.33333333
8/19/2023,Transilvania,"['Grindină', 'Furtună']",CJ,23.21,979.8,25.47333333,65.33333333
8/20/2023,Transilvania,"['Averse', 'Vant puternic']",CJ,21.76,980.5666667,25.98,64
8/21/2023,Transilvania,"['Caniculă', 'Disconfort termic', 'Furtună', 'Fulger', 'Grindină']",CJ,24.66,980.8333333,26.06666667,64.33333333
8/22/2023,Transilvania,"['Caniculă', 'Averse']",CJ,25.57,980.6666667,26.18,63.33333333
8/23/2023,Transilvania,"['Grindină', 'Vijelie', 'Vijelie', 'Furtună', 'Fulger', 'Averse torențiale', 'Grindină']",CJ,19.94,978.6333333,23.74,78.66666667
8/24/2023,Transilvania,"['Vijelie', 'Furtună', 'Grindină', 'Averse torențiale']",CJ,13.6,977.4666667,23.89333333,76.66666667
8/25/2023,Transilvania,"['Furtună', 'Vijelie', 'Grindină', 'Caniculă']",CJ,12.87,977,24.38,63.66666667
8/26/2023,Transilvania,['Caniculă'],CJ,16.32,976.0333333,25.42333333,64.66666667
8/27/2023,Transilvania,['Caniculă'],CJ,17.77,973.2666667,26.47333333,65
8/28/2023,Transilvania,"['Caniculă', 'Caniculă', 'Caniculă', 'Averse', 'Caniculă']",CJ,21.58,970.1,26.90666667,62
8/29/2023,Transilvania,"['Ploi torențiale', 'Furtună', 'Grindină', 'Vijelie', 'Vijelie', 'Grindină', 'Furtună', 'Averse', 'Descărcări electrice']",CJ,18.68,967,25.49666667,58
8/30/2023,Transilvania,"['Furtună', 'Grindină', 'Fulger', 'Rafale puternice de vânt', 'Instabilitate atmosferică']",CJ,8.34,968.2,19.17666667,88.33333333
8/31/2023,Transilvania,"['Furtună', 'Grindină', 'Fulger', 'Furtună', 'Vânt puternic', 'Pagube materiale']",CJ,11.79,973.2666667,17.20333333,92
9/1/2023,Transilvania,"['Grindină', 'Vânt puternic']",CJ,10.88,979.8,19.85666667,69.66666667
9/2/2023,Transilvania,"['Furtună', 'Fulger']",CJ,11.06,982.4333333,19.87333333,68
9/3/2023,Transilvania,"['Ploi torențiale', 'Fulger', 'Tunet', 'Vânt puternic', 'Vijelie', 'Grindină']",CJ,8.52,981.4,17.88666667,84
9/4/2023,Transilvania,['Grindină'],CJ,6.53,980.9666667,18.3,76.66666667
9/5/2023,Transilvania,['Ploaie'],CJ,9.25,984.1666667,19.05,69.66666667
9/6/2023,Transilvania,['Vant puternic'],CJ,10.52,984.9,17.87333333,69.33333333
9/7/2023,Transilvania,"['Furtună', 'Viscol']",CJ,14.87,985,17.91,68.33333333
9/10/2023,Transilvania,"['Furtună', 'Grindină']",CJ,14.87,981,19.94,69
9/14/2023,Transilvania,"['Ploaie', 'Fulger', 'Grindină', 'Vânt puternic', 'Furtună', 'Grindină']",CJ,30.64,976.5,20.27666667,78
9/15/2023,Transilvania,"['Grindină', 'Furtună', 'Trăsnet', 'Furtună', 'Grindină', 'Vijelie', 'Furtună', 'Fulger']",CJ,1.27,979,19.72333333,84.66666667
9/16/2023,Transilvania,"['Furtună', 'Averse abundente', 'Fenomene electrice']",CJ,9.97,981.8333333,20.05,80.33333333
9/17/2023,Transilvania,['Averse'],CJ,8.7,982.2666667,19.37666667,78.33333333
9/18/2023,Transilvania,"['Furtună', 'Grindină']",CJ,14.14,980.7333333,19.46666667,74
9/19/2023,Transilvania,"['Caniculă', 'Furtună', 'Ploi zgomotoase']",CJ,17.04,976.3,17.82666667,82.66666667
9/20/2023,Transilvania,"['Averse', 'Fenomene electrice']",CJ,9.25,978.9,19.16333333,75.66666667
9/21/2023,Transilvania,"['Furtună', 'Fulger', 'Trăsnet', 'Averse']",CJ,13.24,976.8333333,17.74,78.33333333
9/22/2023,Transilvania,"['Furtună', 'Averse']",CJ,21.21,973.9666667,22.14,68.66666667
9/23/2023,Transilvania,"['Furtună', 'Averse', 'Descărcări electrice']",CJ,31.37,974.9666667,21.74,74
9/24/2023,Transilvania,"['Furtună', 'Averse abundente', 'Descărcări electrice', 'Rafale puternice de vânt', 'Tunete', 'Fulgere', 'Furtună', 'Fulger', 'Vijelie', 'Grindină', 'Furtună', 'Fulger']",CJ,17.95,977.7666667,20.83666667,84.66666667
9/26/2023,Transilvania,"['Furtună', 'Vânt puternic', 'Vijelie', 'Furtună', 'Vânt puternic']",CJ,25.38,985.3666667,19.27,71.33333333
9/27/2023,Transilvania,['Vânt puternic'],CJ,24.66,985.1333333,17.87666667,69
9/30/2023,Transilvania,"['Furtună', 'Ploaie']",CJ,21.58,981.8666667,16.54,69
10/1/2023,Transilvania,"['Furtună', 'Averse cu descărcări electrice', 'Brumă']",CJ,13.24,981.8666667,15.71333333,78.66666667
10/2/2023,Transilvania,"['Furtună', 'Vijelie', 'Fulger']",CJ,13.96,985.1333333,14.63333333,69.33333333
10/3/2023,Transilvania,"['Ceață', 'Ger', 'Brumă']",CJ,18.86,985.3,13.32333333,76
10/4/2023,Transilvania,['Ciclon'],CJ,20.85,983.8,14.46,80
10/5/2023,Transilvania,"['Furtună', 'Fulger']",CJ,18.68,984.8,15.48,77.66666667
10/6/2023,Transilvania,['Ploaie'],CJ,14.32,985.2,13.11666667,75
10/7/2023,Transilvania,['Vijelie'],CJ,14.51,982.8333333,12.65333333,76
10/8/2023,Transilvania,"['Ploi', 'Vant puternic']",CJ,13.24,976.9333333,12.46,80.33333333
10/9/2023,Transilvania,"['Ploaie', 'Vânt puternic', 'Ninsori']",CJ,6.89,983.2,7.403333333,63.66666667
10/12/2023,Transilvania,['Furtună'],CJ,23.75,982.1,13.40333333,83.33333333
10/13/2023,Transilvania,['Ploaie'],CJ,30.1,980.8666667,13.68,88
10/14/2023,Transilvania,"['Vijelie', 'Furtună']",CJ,26.83,976.5,14.3,84.66666667
10/15/2023,Transilvania,"['Ploaie', 'Vant puternic', 'Vânt puternic']",CJ,14.32,971.6,12.19,89.66666667
10/16/2023,Transilvania,['Ploaie'],CJ,8.34,979.2666667,8.48,72.33333333
10/17/2023,Transilvania,"['Vant activ', 'Temperaturi modeste', 'Innorari']",CJ,15.23,982.1,4.906666667,80.66666667
10/18/2023,Transilvania,"['Furtună', 'Grindină', 'Fulger']",CJ,19.76,979.1333333,5.863333333,79.33333333
10/19/2023,Transilvania,"['Ploaie', 'Vant puternic']",CJ,34.45,971.5,6.986666667,82.66666667
10/20/2023,Transilvania,"['Ploaie', 'Vant puternic']",CJ,39.71,963.6,15.84,72.66666667
10/21/2023,Transilvania,"['Ploaie', 'Vânt puternic']",CJ,41.34,968,19.35666667,64.33333333
10/22/2023,Transilvania,"['Ploaie', 'Vant puternic']",CJ,20.31,972.3666667,17.43666667,69.66666667
10/23/2023,Transilvania,['Furtună'],CJ,13.78,978,14.78333333,76
10/24/2023,Transilvania,['Ploi'],CJ,26.29,974.8666667,13.52666667,80.66666667
10/25/2023,Transilvania,"['Furtună', 'Ciclon', 'Uragan', 'Tornadă', 'Vijelie', 'Grindină', 'Viscol', 'Avalanșă', 'Inundație', 'Ploaie', 'Furtună', 'Vânt puternic']",CJ,23.93,965.3666667,15.87333333,70.33333333
10/26/2023,Transilvania,"['Furtună', 'Ploi', 'Vânt', 'Inundație']",CJ,22.48,963.9,12.77666667,89
10/27/2023,Transilvania,"['Furtună', 'Vânt puternic', 'Averse abundente', 'Vijelie']",CJ,15.05,959.4333333,13.30666667,88.66666667
10/28/2023,Transilvania,"['Furtună', 'Grindină', 'Ploaie']",CJ,7.98,967.5333333,12.59333333,72
10/29/2023,Transilvania,"['Ploi slabe', 'Innorari temporare']",CJ,17.04,976.0666667,11.36,82.33333333
10/30/2023,Transilvania,"['Furtună', 'Fulger']",CJ,23.57,977.7,11.77333333,77
10/31/2023,Transilvania,"['Furtună', 'Ploaie', 'Descărcări electrice']",CJ,20.67,971.0666667,13.63333333,70.33333333
11/1/2023,Transilvania,"['Ploi', 'Vant puternic']",CJ,7.25,973.6,11.76666667,81
11/2/2023,Transilvania,"['Furtună', 'Ceată']",CJ,15.77,971.45,7.665,85.5
11/3/2023,Transilvania,"['Furtună', 'Ploaie', 'Vânt puternic']",CJ,12.69,961.5,11.75,78
11/4/2023,Transilvania,"['Furtună', 'Vijelie', 'Ploaie', 'Descărcări electrice', 'Vânt puternic']",CJ,16.5,960.3,9.33,99
11/5/2023,Transilvania,"['Ploaie', 'Vant puternic', 'Furtună', 'Averse']",CJ,9.61,959.7,10.245,81
11/6/2023,Transilvania,"['Ploaie', 'Vânt puternic']",CJ,10.88,971.7,11.065,69.5
11/7/2023,Transilvania,['Ploaie'],CJ,25.93,979.6,7.825,87.5
