date,region,phenomena,county,pm10_quality,air_pressure,temperature,humidity
2010-04-19,Banat,['Showers'],TM,29.37,995.26,13.478,83.6
2010-04-19,Muntenia,['Rain'],B,26.375,1002.56,11.3325,61.4
2010-04-19,Oltenia,['Rain'],DJ,27.89,1001.4,11.78,80.0
2010-04-19,Transilvania,['Showers'],BV,23.305,946.95,12.6575,56.33333333
2010-04-19,Transilvania,['Showers'],CJ,36.86666667,916.05,13.655,70.0
2010-04-21,Banat,['Rain'],TM,75.65666667,995.76,12.452,71.2
2010-04-21,Dobrogea,['Rain'],CT,24.0275,1002.6,13.358,72.2
2010-04-21,Moldova,['Rain'],IS,30.265,994.9666667,12.1,75.33333333
2010-04-21,Muntenia,['Rain'],B,27.71428571,996.5,14.385,55.2
2010-04-21,Oltenia,['Rain'],DJ,38.5,998.05,13.855,74.5
2010-04-21,Transilvania,['Rain'],BV,17.74666667,943.325,11.8375,69.33333333
2010-04-22,Banat,['Rain'],TM,38.29333333,1000.1,10.884,76.2
2010-04-22,Dobrogea,"['Rain', 'Lightning']",CT,31.8425,1007.38,14.85,67.6
2010-04-22,Moldova,['Rain'],IS,29.26,999.4666667,9.283333333,79.0
2010-04-22,Muntenia,"['Rain', 'Lightning']",B,36.42857143,1000.64,14.062,57.0
2010-04-22,Oltenia,['Rain'],DJ,29.5,1002.05,12.165,76.0
2010-04-22,Transilvania,['Rain'],BV,20.05,947.2,10.285,64.33333333
2010-04-23,Banat,['Rain'],TM,31.96666667,1000.88,12.746,72.6
2010-04-23,Muntenia,['Rain'],B,32.75,1007.26,12.182,65.0
2010-04-23,Oltenia,['Rain'],DJ,28.5,1006.7,13.4,78.0
2010-04-23,Transilvania,['Rain'],BV,21.28666667,952.0,10.7475,64.0
2010-04-25,Banat,"['Rain', 'Showers', 'Lightning']",TM,30.03,1005.56,17.05,79.0
2010-04-25,Dobrogea,['Cloudiness'],CT,20.305,1017.96,14.542,77.0
2010-04-25,Moldova,['Showers'],IS,33.45,1010.7,13.39,79.66666667
2010-04-25,Muntenia,"['Rain', 'Cloudiness']",B,32.125,1011.2,13.244,66.0
2010-04-25,Oltenia,['Cloudiness'],DJ,30.5,1010.8,15.76,78.0
2010-04-25,Transilvania,"['Rain', 'Good weather']",BV,22.83333333,957.275,13.375,78.66666667
2010-04-26,Banat,"['Wind', 'Rain']",TM,39.94333333,1007.94,16.792,72.6
2010-04-26,Dobrogea,"['Wind', 'Rain']",CT,24.0275,1022.58,13.058,58.6
2010-04-26,Muntenia,"['Wind', 'Rain']",B,28.8,1015.46,13.868,38.0
2010-04-26,Oltenia,"['Wind', 'Rain']",DJ,32.0,1015.45,14.395,69.5
2010-04-26,Transilvania,"['Showers', 'Rain']",BV,22.31666667,959.7,13.11,62.66666667
2010-04-27,Banat,['Good weather'],TM,45.04333333,1007.36,16.274,62.2
2010-04-27,Dobrogea,['Rain'],CT,23.3025,1022.24,11.922,58.4
2010-04-27,Muntenia,['Cloudiness'],B,25.6,1015.04,11.484,41.0
2010-04-27,Transilvania,['Rain'],BV,20.29,957.775,13.33,50.33333333
2010-04-28,Banat,['Rain'],TM,41.17,1007.34,15.31,66.6
2010-04-28,Dobrogea,['Rain'],CT,22.94,1019.38,11.392,55.0
2010-04-28,Moldova,['Rain'],IS,27.92,1008.933333,11.92,70.66666667
2010-04-28,Muntenia,['Rain'],B,37.66666667,1011.64,11.834,42.2
2010-04-28,Oltenia,['Rain'],DJ,42.0,1015.5,13.15,61.0
2010-04-28,Transilvania,"['Snow', 'Rain']",BV,22.53,956.5,12.1375,72.33333333
2010-04-29,Muntenia,['Heatwave'],B,36.375,1010.28,14.188,49.6
2010-05-01,Banat,['Heatwave'],TM,46.075,996.525,19.4075,59.5
2010-05-01,Moldova,['Heatwave'],IS,35.27,999.6333333,18.90333333,64.66666667
2010-05-01,Muntenia,['Heatwave'],B,40.25,1002.6,17.926,48.2
2010-05-01,Oltenia,['Heatwave'],DJ,33.25,1005.6,17.7,60.0
2010-05-01,Transilvania,['Heatwave'],BV,26.21,947.725,17.445,57.0
2010-05-03,Banat,"['Showers', 'Lightning', 'Whirlwind']",TM,67.38,994.1,22.368,57.6
2010-05-03,Dobrogea,['Good weather'],CT,30.6125,1010.2,15.896,77.8
2010-05-03,Moldova,['Good weather'],IS,34.8,1000.766667,18.83,57.66666667
2010-05-03,Muntenia,"['Good weather', 'Showers', 'Lightning', 'Whirlwind']",B,34.25,1002.34,17.016,37.6
2010-05-03,Oltenia,"['Good weather', 'Showers', 'Lightning', 'Whirlwind']",DJ,46.0,999.85,23.625,60.5
2010-05-03,Transilvania,"['Showers', 'Lightning']",BV,29.77,947.15,19.7725,49.66666667
2010-05-04,Dobrogea,"['Rain', 'Lightning', 'Wind', 'Showers']",CT,26.7975,1010.76,15.948,78.8
2010-05-04,Moldova,['Showers'],IS,33.2,1002.433333,18.13,67.0
2010-05-04,Muntenia,"['Rain', 'Lightning', 'Wind', 'Showers']",B,31.25,1003.44,17.218,41.6
2010-05-04,Oltenia,"['Rain', 'Lightning', 'Wind']",DJ,42.0,1002.1,22.115,63.5
2010-05-04,Transilvania,"['Showers', 'Lightning']",BV,36.82333333,948.325,18.9925,49.0
2010-05-05,Banat,"['Showers', 'Hail']",TM,64.07,994.3,22.16,54.6
2010-05-05,Dobrogea,['Showers'],CT,25.9375,1010.14,16.19,79.4
2010-05-05,Muntenia,['Showers'],B,27.5,1003.38,17.59,45.2
2010-05-05,Oltenia,['Showers'],DJ,40.0,1001.45,21.315,68.5
2010-05-05,Transilvania,"['Lightning', 'Hail']",BV,31.95,948.1,18.785,57.33333333
2010-05-07,Moldova,['Rain'],IS,28.045,994.6333333,16.91333333,81.33333333
2010-05-07,Muntenia,['Rain'],B,27.75,995.78,14.944,69.8
2010-05-08,Banat,['Rain'],TM,19.20666667,993.4,15.042,81.0
2010-05-08,Muntenia,['Rain'],B,22.375,997.5,15.434,62.0
2010-05-10,Banat,"['Showers', 'Lightning', 'Wind', 'Hail']",TM,26.55,993.96,16.272,81.0
2010-05-10,Dobrogea,"['Showers', 'Lightning', 'Wind', 'Hail']",CT,31.16,1003.18,18.072,78.2
2010-05-10,Moldova,"['Showers', 'Lightning', 'Wind', 'Hail']",IS,30.26,995.4,16.55,85.33333333
2010-05-10,Muntenia,"['Showers', 'Lightning', 'Wind', 'Hail']",B,22.0,997.28,15.474,65.6
2010-05-10,Oltenia,"['Showers', 'Lightning', 'Wind', 'Hail']",DJ,19.62,997.1,19.365,75.0
2010-05-10,Transilvania,"['Snow', 'Sleet', 'Showers', 'Lightning', 'Wind', 'Hail']",BV,11.87,944.325,15.4725,70.0
2010-05-11,Banat,"['Hail', 'Whirlwind']",TM,33.48333333,994.4,19.458,73.6
2010-05-11,Dobrogea,"['Hail', 'Whirlwind']",CT,30.22333333,1005.52,19.254,73.4
2010-05-11,Moldova,"['Hail', 'Whirlwind']",IS,28.16,997.7333333,18.58333333,77.33333333
2010-05-11,Muntenia,"['Hail', 'Whirlwind']",B,33.25,999.16,19.582,56.4
2010-05-11,Oltenia,"['Hail', 'Whirlwind']",DJ,22.62,998.5,22.015,77.5
2010-05-11,Transilvania,"['Hail', 'Whirlwind']",BV,21.07666667,946.1,17.8425,62.66666667
2010-05-13,Banat,['Rain'],TM,37.085,990.725,18.4275,81.75
2010-05-13,Muntenia,['Showers'],B,28.83333333,995.42,18.754,68.8
2010-05-13,Transilvania,['Showers'],BV,21.22,943.0,16.745,74.66666667
2010-05-14,Banat,"['Rain', 'Lightning', 'Whirlwind', 'Hail']",TM,42.34,991.84,18.07,75.2
2010-05-14,Moldova,"['Rain', 'Lightning']",IS,26.615,993.3333333,19.35,80.0
2010-05-14,Muntenia,"['Rain', 'Lightning', 'Whirlwind', 'Hail']",B,23.0,995.94,17.984,64.2
2010-05-14,Oltenia,"['Lightning', 'Whirlwind', 'Hail']",DJ,20.89,996.05,20.38,79.5
2010-05-14,Transilvania,"['Rain', 'Lightning', 'Whirlwind', 'Hail']",BV,16.11,942.525,15.25,82.33333333
2010-05-16,Banat,['Rain'],TM,8.253333333,984.1,9.53,97.0
2010-05-16,Dobrogea,"['Hail', 'Rain']",CT,19.35,994.92,19.686,71.0
2010-05-16,Moldova,"['Hail', 'Rain']",IS,17.73,983.7333333,17.62333333,85.33333333
2010-05-16,Muntenia,"['Hail', 'Rain']",B,14.0,987.25,16.595,58.75
2010-05-16,Oltenia,"['Hail', 'Rain']",DJ,27.25,989.85,15.74,80.5
2010-05-16,Transilvania,"['Hail', 'Rain']",BV,8.386666667,931.85,13.9975,74.33333333
2010-05-17,Banat,"['Rain', 'Flood']",TM,16.32,989.32,9.086,98.2
2010-05-17,Dobrogea,['Rain'],CT,12.63,999.24,13.006,80.4
2010-05-17,Moldova,['Rain'],IS,15.525,987.4,13.01,80.33333333
2010-05-17,Muntenia,['Rain'],B,11.83333333,990.95,10.3325,66.5
2010-05-17,Transilvania,['Rain'],BV,8.086666667,935.75,8.5325,86.66666667
2010-05-18,Dobrogea,['Showers'],CT,17.08,1001.18,14.334,72.0
2010-05-18,Moldova,['Rain'],IS,15.955,991.4666667,12.69666667,90.33333333
2010-05-18,Muntenia,['Rain'],B,14.66666667,993.625,11.4775,68.75
2010-05-19,Dobrogea,['Rain'],CT,18.355,1007.28,14.454,78.0
2010-05-19,Muntenia,['Rain'],B,19.5,1000.1,12.6175,74.75
2010-05-19,Transilvania,['Rain'],BV,6.723333333,946.8,10.065,90.66666667
2010-05-20,Banat,"['Storm', 'Lightning']",TM,29.145,1003.12,12.622,92.2
2010-05-20,Dobrogea,"['Storm', 'Lightning']",CT,21.74,1010.06,15.74,73.6
2010-05-20,Muntenia,"['Storm', 'Lightning']",B,20.33333333,1003.475,13.8125,64.0
2010-05-20,Transilvania,['Hail'],BV,7.963333333,950.55,11.9725,80.66666667
2010-05-21,Banat,"['Storm', 'Hail', 'Rain']",TM,30.87,1001.16,14.096,92.0
2010-05-21,Dobrogea,"['Storm', 'Hail', 'Rain', 'Flood']",CT,15.08,1008.62,16.204,87.2
2010-05-21,Moldova,"['Storm', 'Hail']",IS,21.02,1000.266667,15.68666667,96.0
2010-05-21,Muntenia,"['Storm', 'Hail', 'Rain', 'Flood']",B,24.83333333,1001.95,14.115,75.0
2010-05-21,Transilvania,"['Storm', 'Hail']",BV,9.39,949.3,13.12,86.33333333
2010-05-22,Muntenia,['Hail'],B,16.5,999.4,14.26,77.25
2010-05-23,Banat,"['Showers', 'Lightning']",TM,16.37333333,998.36,15.934,91.8
2010-05-23,Dobrogea,"['Showers', 'Lightning']",CT,16.29,1006.48,17.054,84.4
2010-05-23,Moldova,"['Showers', 'Lightning']",IS,20.02,999.3666667,16.39333333,84.0
2010-05-23,Muntenia,"['Showers', 'Lightning', 'Hail']",B,16.16666667,1001.133333,16.50333333,66.66666667
2010-05-23,Transilvania,"['Showers', 'Lightning']",BV,8.54,947.8,15.715,69.66666667
2010-05-24,Banat,"['Showers', 'Lightning', 'Hail', 'Whirlwind']",TM,26.32,999.54,17.048,82.8
2010-05-24,Moldova,"['Cloudiness', 'Rain', 'Heatwave']",IS,26.915,997.1333333,17.20333333,85.0
2010-05-24,Muntenia,"['Showers', 'Lightning', 'Rain', 'Heatwave']",B,20.33333333,1000.533333,18.12333333,60.66666667
2010-05-24,Transilvania,"['Showers', 'Hail', 'Cloudiness', 'Rain']",BV,13.53666667,946.9,16.185,72.66666667
2010-05-25,Banat,['Rain'],TM,30.54,1000.04,19.92,75.6
2010-05-25,Moldova,"['Rain', 'Hail']",IS,26.36,994.6666667,18.60666667,84.0
2010-05-25,Muntenia,['Rain'],B,31.0,998.6,19.84666667,61.33333333
2010-05-25,Transilvania,['Rain'],BV,16.83666667,945.7,17.3,72.66666667
2010-05-26,Banat,['Rain'],TM,27.185,998.94,21.4,69.6
2010-05-26,Dobrogea,['Rain'],CT,19.92666667,1005.86,22.564,65.6
2010-05-26,Moldova,['Showers'],IS,32.495,997.1666667,18.11333333,81.0
2010-05-26,Muntenia,"['Hail', 'Rain']",B,31.66666667,999.2666667,22.18333333,56.0
2010-05-26,Transilvania,"['Hail', 'Rain']",BV,21.305,946.175,20.815,58.66666667
2010-05-27,Dobrogea,['Rain'],CT,20.8,1004.32,22.49,70.0
2010-05-27,Muntenia,['Rain'],B,35.5,998.2666667,23.37666667,51.33333333
2010-05-28,Banat,['Rain'],TM,36.43333333,996.62,20.338,79.4
2010-05-28,Dobrogea,"['Rain', 'Lightning', 'Hail']",CT,27.49333333,1004.7,23.1,69.8
2010-05-28,Moldova,"['Rain', 'Lightning', 'Hail']",IS,37.78,997.7,18.95666667,89.0
2010-05-28,Muntenia,"['Hail', 'Rain']",B,36.8,998.4,23.395,38.5
2010-05-28,Transilvania,"['Hail', 'Rain']",BV,22.53333333,946.975,18.065,75.0
2010-05-29,Banat,"['Rain', 'Cold weather']",TM,24.27333333,999.68,18.984,89.6
2010-05-29,Dobrogea,['Rain'],CT,12.47666667,1008.05,20.8925,78.75
2010-05-29,Muntenia,['Rain'],B,22.16666667,1002.425,20.25,51.5
2010-05-29,Transilvania,['Rain'],BV,12.50666667,950.325,17.7525,75.33333333
2010-05-30,Dobrogea,"['Showers', 'Lightning']",CT,14.6,1007.3,21.4375,76.75
2010-05-30,Moldova,"['Showers', 'Lightning']",IS,21.705,999.3,20.64,85.0
2010-05-30,Muntenia,"['Showers', 'Lightning', 'Hail', 'Wind']",B,21.16666667,1000.65,20.855,57.25
2010-05-30,Oltenia,"['Showers', 'Lightning', 'Hail', 'Wind']",DJ,24.39,999.2,22.845,82.0
2010-05-30,Transilvania,"['Hail', 'Showers']",BV,10.35666667,947.75,17.915,75.33333333
2010-05-31,Banat,['Rain'],TM,20.74333333,988.58,15.596,97.0
2010-05-31,Dobrogea,['Rain'],CT,19.01666667,1001.25,21.6075,84.0
2010-05-31,Moldova,['Rain'],IS,22.16,991.4333333,21.77333333,81.0
2010-05-31,Muntenia,"['Rain', 'Wind', 'Hail']",B,24.33333333,993.625,20.1675,67.25
2010-05-31,Oltenia,"['Rain', 'Wind', 'Hail']",DJ,27.295,991.8,21.025,86.5
2010-05-31,Transilvania,"['Rain', 'Wind', 'Hail']",BV,15.9,939.825,18.14,76.66666667
2010-06-01,Dobrogea,['Flood'],CT,24.10333333,999.48,19.392,85.8
2010-06-01,Moldova,['Flood'],IS,14.735,990.0,21.17666667,81.0
2010-06-01,Muntenia,['Flood'],B,19.42857143,991.9333333,14.89,84.33333333
2010-06-04,Banat,['Rain'],TM,19.2,998.4,14.738,97.6
2010-06-04,Dobrogea,['Showers'],CT,19.4875,1006.16,19.858,79.4
2010-06-04,Moldova,['Rain'],IS,30.86,996.1333333,19.01,76.5
2010-06-04,Muntenia,['Good weather'],B,19.57142857,999.32,18.318,55.2
2010-06-04,Transilvania,['Rain'],BV,12.29666667,946.375,16.21,72.66666667
2010-06-05,Dobrogea,"['Showers', 'Lightning', 'Wind']",CT,21.8025,1010.16,21.592,72.0
2010-06-05,Muntenia,"['Showers', 'Lightning', 'Wind', 'Heatwave']",B,24.85714286,1004.125,19.58,44.25
2010-06-05,Oltenia,"['Showers', 'Lightning', 'Wind']",DJ,20.12,1003.2,22.74,77.5
2010-06-08,Dobrogea,['Heatwave'],CT,20.17,1004.92,23.228,65.2
2010-06-08,Muntenia,['Heatwave'],B,30.0,999.9333333,22.97,41.66666667
2010-06-09,Muntenia,['Heatwave'],B,34.6,1001.4,23.8225,42.0
2010-06-09,Transilvania,['Heatwave'],BV,27.77333333,949.175,23.795,59.33333333
2010-06-10,Dobrogea,['Heatwave'],CT,27.255,1008.62,24.6,66.2
2010-06-10,Moldova,['Heatwave'],IS,30.63,1000.9,26.3,69.0
2010-06-10,Muntenia,['Heatwave'],B,38.0,1003.05,24.3975,53.0
2010-06-10,Oltenia,['Heatwave'],DJ,40.42,1001.35,26.895,74.0
2010-06-11,Dobrogea,"['Flood', 'Heatwave']",CT,29.205,1009.0,25.318,50.2
2010-06-11,Moldova,['Heatwave'],IS,36.66,999.0666667,27.08333333,63.0
2010-06-11,Muntenia,['Heatwave'],B,40.14285714,1001.85,26.2625,43.5
2010-06-11,Oltenia,['Heatwave'],DJ,49.055,999.95,27.505,74.0
2010-06-12,Banat,['Rain'],TM,35.49333333,995.48,28.532,63.8
2010-06-12,Moldova,"['Rain', 'Lightning']",IS,42.27,996.7666667,28.25333333,59.5
2010-06-12,Muntenia,['Heatwave'],B,44.14285714,999.6,27.49,41.25
2010-06-12,Oltenia,['Heatwave'],DJ,33.48,997.2,29.055,73.0
2010-06-13,Banat,"['Lightning', 'Wind']",TM,39.88666667,995.38,28.112,68.4
2010-06-13,Dobrogea,['Heatwave'],CT,33.16,1004.675,25.095,74.75
2010-06-13,Muntenia,['Heatwave'],B,34.71428571,998.625,28.2825,34.75
2010-06-13,Oltenia,['Heatwave'],DJ,49.14,996.1,30.095,73.0
2010-06-13,Transilvania,"['Lightning', 'Wind', 'Hail']",BV,42.61,947.6333333,25.615,66.0
2010-06-14,Dobrogea,['Heatwave'],CT,29.8,1005.5,25.205,85.0
2010-06-14,Muntenia,['Heatwave'],B,37.71428571,999.475,27.9475,32.25
2010-06-15,Banat,['Rain'],TM,21.34666667,1001.06,24.588,70.6
2010-06-15,Dobrogea,"['Rain', 'Hail']",CT,36.39666667,1006.95,26.95,74.75
2010-06-15,Moldova,['Rain'],IS,13.32,1002.166667,20.96333333,88.0
2010-06-15,Muntenia,['Rain'],B,41.0,1001.625,27.7825,36.75
2010-06-15,Transilvania,"['Rain', 'Hail', 'Whirlwind']",BV,31.95,951.4333333,23.82,66.66666667
2010-06-15,Transilvania,"['Rain', 'Hail', 'Whirlwind']",CJ,29.645,920.2,26.27,74.0
2010-06-16,Banat,['Whirlwind'],TM,24.35,997.96,23.32,80.2
2010-06-16,Muntenia,['Hail'],B,31.8,1001.975,24.325,38.0
2010-06-16,Transilvania,"['Wind', 'Hail']",BV,36.55333333,949.9666667,22.475,77.66666667
2010-06-16,Transilvania,"['Wind', 'Hail']",CJ,18.855,918.35,22.055,93.0
2010-06-17,Banat,"['Whirlwind', 'Hail']",TM,13.2875,1000.14,21.712,76.2
2010-06-17,Dobrogea,"['Whirlwind', 'Hail']",CT,17.99,1008.12,21.896,88.0
2010-06-17,Moldova,"['Whirlwind', 'Hail']",IS,13.8,1003.5,16.4,86.0
2010-06-17,Muntenia,"['Whirlwind', 'Hail']",B,18.0,1002.875,20.075,58.5
2010-06-17,Transilvania,"['Whirlwind', 'Hail']",BV,13.65666667,950.4666667,18.7275,81.66666667
2010-06-17,Transilvania,"['Whirlwind', 'Hail']",CJ,21.39666667,919.1,22.105,88.0
2010-06-18,Banat,"['Whirlwind', 'Hail', 'Storm', 'Flood']",TM,22.9625,995.38,21.47,82.0
2010-06-18,Dobrogea,"['Whirlwind', 'Hail', 'Flood']",CT,15.49,1008.68,22.064,70.2
2010-06-18,Moldova,"['Whirlwind', 'Hail']",IS,22.64,1000.8,19.37,73.0
2010-06-18,Muntenia,"['Whirlwind', 'Hail', 'Flood', 'Storm']",B,19.0,1001.5,21.3875,43.0
2010-06-18,Oltenia,"['Whirlwind', 'Hail', 'Storm', 'Flood']",DJ,22.575,1000.55,23.555,82.0
2010-06-18,Transilvania,"['Whirlwind', 'Hail', 'Storm', 'Flood']",BV,15.75,947.9,20.605,70.0
2010-06-18,Transilvania,"['Whirlwind', 'Hail', 'Storm', 'Flood']",CJ,22.215,914.7,20.225,92.0
2010-06-19,Banat,['Rain'],TM,15.17,989.4,20.154,86.0
2010-06-19,Dobrogea,['Rain'],CT,19.53,1002.52,22.558,73.4
2010-06-19,Moldova,['Rain'],IS,21.78,994.5,19.935,69.0
2010-06-19,Muntenia,['Rain'],B,26.16666667,993.725,22.135,53.0
2010-06-19,Oltenia,['Rain'],DJ,18.345,996.4,20.5,76.0
2010-06-20,Banat,"['Storm', 'Hail', 'Lightning', 'Precipitation']",TM,19.2825,987.96,20.98,80.8
2010-06-20,Dobrogea,"['Storm', 'Hail', 'Lightning', 'Good weather']",CT,18.475,1000.14,24.108,82.2
2010-06-20,Moldova,"['Storm', 'Hail', 'Lightning', 'Showers']",IS,21.35,994.45,20.9,77.0
2010-06-20,Muntenia,"['Storm', 'Hail', 'Lightning', 'Showers']",B,12.5,992.625,20.3675,57.75
2010-06-20,Oltenia,"['Storm', 'Hail', 'Lightning', 'Showers']",DJ,18.26,994.9,20.21,73.0
2010-06-20,Transilvania,"['Storm', 'Hail', 'Lightning', 'Showers']",BV,11.84,940.6666667,19.985,73.0
2010-06-20,Transilvania,"['Storm', 'Hail', 'Lightning', 'Showers']",CJ,10.61,904.6,20.04,89.0
2010-06-21,Banat,"['Rain', 'Hail']",TM,15.0575,989.5,20.66,87.6
2010-06-21,Dobrogea,"['Rain', 'Hail']",CT,24.7875,999.36,24.49,84.6
2010-06-21,Moldova,"['Rain', 'Hail']",IS,22.86,993.3,24.59,58.0
2010-06-21,Muntenia,"['Rain', 'Hail']",B,27.75,991.7,21.97,56.5
2010-06-21,Oltenia,"['Rain', 'Hail']",DJ,14.17,993.9,19.88,73.0
2010-06-21,Transilvania,"['Rain', 'Hail']",BV,18.83333333,940.1,21.395,66.33333333
2010-06-21,Transilvania,"['Rain', 'Hail']",CJ,18.225,904.15,22.795,82.0
2010-06-22,Dobrogea,"['Storm', 'Lightning', 'Flood', 'Hail', 'Whirlwind']",CT,17.4875,996.92,22.208,84.4
2010-06-22,Moldova,"['Storm', 'Lightning', 'Hail']",IS,20.92,992.65,20.215,81.0
2010-06-22,Muntenia,"['Storm', 'Lightning', 'Hail', 'Whirlwind']",B,17.75,990.425,19.22,62.25
2010-06-22,Oltenia,"['Storm', 'Lightning', 'Hail', 'Whirlwind']",DJ,13.265,989.45,21.81,85.0
2010-06-22,Transilvania,['Lightning'],BV,16.68666667,938.8,18.71,85.66666667
2010-06-22,Transilvania,['Lightning'],CJ,10.88,904.85,19.04,97.0
2010-06-23,Banat,['Showers'],TM,19.715,995.12,17.546,74.8
2010-06-23,Dobrogea,['Showers'],CT,17.215,997.0,18.78,92.2
2010-06-23,Muntenia,['Showers'],B,13.0,991.45,17.23,75.0
2010-06-23,Oltenia,['Showers'],DJ,16.31,990.7,22.09,82.0
2010-06-24,Banat,['Rain'],TM,16.4675,998.4,17.692,70.4
2010-06-24,Dobrogea,"['Showers', 'Hail', 'Whirlwind', 'Rain']",CT,13.4475,1001.08,16.766,86.6
2010-06-24,Muntenia,"['Showers', 'Rain']",B,12.33333333,996.275,15.585,72.0
2010-06-24,Transilvania,['Rain'],BV,12.45,945.6,13.1025,87.66666667
2010-06-24,Transilvania,['Rain'],CJ,16.25666667,916.55,14.315,81.0
2010-06-25,Transilvania,"['Rain', 'Lightning']",BV,10.41666667,944.6333333,14.0425,81.66666667
2010-06-25,Transilvania,"['Rain', 'Lightning']",CJ,14.50333333,914.2,15.925,79.0
2010-06-26,Dobrogea,['Flood'],CT,21.44,1001.78,19.54,81.6
2010-06-26,Muntenia,['Flood'],B,16.5,994.15,18.3225,61.25
2010-06-26,Oltenia,['Flood'],DJ,13.44,994.15,17.46,80.0
2010-06-27,Dobrogea,['Flood'],CT,19.5775,1005.68,21.66,78.8
2010-06-27,Muntenia,"['Hail', 'Flood']",B,20.0,998.75,19.1175,58.25
2010-06-27,Oltenia,['Hail'],DJ,18.03,998.75,17.47,88.0
2010-06-29,Dobrogea,['Rain'],CT,15.9425,1005.02,21.624,84.6
2010-06-29,Muntenia,['Rain'],B,23.83333333,998.325,20.5,61.0
2010-06-29,Oltenia,['Rain'],DJ,19.8,998.25,21.035,80.5
2010-06-30,Dobrogea,['Rain'],CT,16.67,1004.7,22.7,81.6
2010-06-30,Muntenia,['Rain'],B,17.83333333,998.95,21.345,65.25
2010-06-30,Oltenia,['Rain'],DJ,31.25,998.35,21.765,77.5
2010-07-01,Banat,['Rain'],TM,24.68,997.475,23.93,74.25
2010-07-01,Dobrogea,['Rain'],CT,24.665,1004.22,24.736,81.2
2010-07-01,Muntenia,"['Rain', 'Hail']",B,25.83333333,999.575,22.7,60.5
2010-07-01,Oltenia,['Rain'],DJ,33.52,999.75,22.205,77.0
2010-07-01,Transilvania,['Hail'],BV,19.62333333,950.1666667,20.4175,83.66666667
2010-07-01,Transilvania,['Hail'],CJ,28.83,918.75,24.155,75.0
2010-07-02,Dobrogea,['Rain'],CT,25.345,1006.98,25.134,77.4
2010-07-02,Muntenia,['Rain'],B,28.16666667,1001.925,23.42,43.75
2010-07-02,Oltenia,['Rain'],DJ,28.7,1001.8,20.775,84.0
2010-07-03,Banat,['Showers'],TM,25.16666667,999.1,22.2975,76.25
2010-07-03,Dobrogea,"['Showers', 'Rain', 'Lightning']",CT,21.3525,1007.96,25.284,69.0
2010-07-03,Muntenia,"['Showers', 'Flood', 'Rain', 'Lightning']",B,27.33333333,1002.45,22.065,50.75
2010-07-03,Oltenia,"['Hail', 'Showers']",DJ,30.88,1000.8,22.195,76.0
2010-07-03,Transilvania,['Showers'],BV,14.9,951.4333333,19.385,75.33333333
2010-07-03,Transilvania,['Showers'],CJ,22.54333333,921.3,21.15,81.0
2010-07-04,Banat,['Rain'],TM,16.11,998.75,21.58,72.75
2010-07-04,Dobrogea,['Showers'],CT,22.1675,1008.26,23.464,80.4
2010-07-04,Muntenia,"['Rain', 'Showers']",B,19.0,1001.875,19.865,58.75
2010-07-04,Transilvania,"['Storm', 'Rain']",BV,13.445,950.0666667,18.4075,78.66666667
2010-07-04,Transilvania,"['Storm', 'Rain']",CJ,12.75333333,920.15,18.8,87.0
2010-07-05,Dobrogea,"['Flood', 'Rain', 'Whirlwind', 'Hail', 'Storm']",CT,16.6675,1007.1,23.0,82.8
2010-07-05,Muntenia,"['Flood', 'Storm']",B,21.75,1001.225,21.01,52.75
2010-07-05,Transilvania,"['Whirlwind', 'Hail', 'Storm']",BV,10.495,949.9666667,18.4625,75.0
2010-07-05,Transilvania,"['Whirlwind', 'Hail', 'Storm']",CJ,14.68666667,920.75,17.65,93.0
2010-07-07,Dobrogea,"['Lightning', 'Whirlwind', 'Hail', 'Showers']",CT,21.6225,1006.02,24.624,65.0
2010-07-07,Moldova,"['Lightning', 'Whirlwind', 'Hail']",IS,29.055,991.9,19.04333333,93.0
2010-07-07,Muntenia,"['Lightning', 'Whirlwind', 'Hail', 'Flood', 'Showers']",B,39.5,999.88,21.81,47.8
2010-07-07,Oltenia,['Showers'],DJ,42.6,1000.45,19.24,70.5
2010-07-07,Transilvania,"['Lightning', 'Whirlwind', 'Hail', 'Showers']",BV,10.72,948.6333333,18.7325,79.33333333
2010-07-07,Transilvania,"['Lightning', 'Whirlwind', 'Hail', 'Showers']",CJ,7.253333333,919.15,16.73,94.0
2010-07-08,Dobrogea,['Rain'],CT,13.49,1008.56,21.82,77.2
2010-07-08,Moldova,['Rain'],IS,28.415,995.9333333,18.01,91.5
2010-07-08,Muntenia,['Rain'],B,25.14285714,1003.6,17.858,57.0
2010-07-08,Oltenia,['Rain'],DJ,17.35,1003.55,18.105,74.5
2010-07-09,Dobrogea,"['Rain', 'Hail']",CT,9.4,1008.1,20.396,97.4
2010-07-09,Muntenia,['Rain'],B,25.71428571,1003.96,21.15,48.0
2010-07-10,Banat,['Good weather'],TM,18.465,1002.96,23.478,66.8
2010-07-10,Dobrogea,"['Flood', 'Lightning', 'Wind', 'Rain']",CT,10.585,1008.66,21.208,95.8
2010-07-10,Moldova,"['Showers', 'Lightning', 'Wind', 'Rain']",IS,23.125,996.0,20.26333333,93.0
2010-07-10,Muntenia,"['Flood', 'Showers', 'Lightning', 'Wind', 'Rain']",B,27.28571429,1004.1,20.852,57.4
